time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
1990-01-01 00:00:00+00:00,8.83,85.6,0.0,0.0,0.0,299.4,1.92,54.0,102270.0
1990-01-01 01:00:00+00:00,8.37,87.85,0.0,0.0,0.0,296.23,1.92,53.0,102180.0
1990-01-01 02:00:00+00:00,7.9,90.1,0.0,0.0,0.0,293.06,1.92,52.0,102120.0
1990-01-01 03:00:00+00:00,7.44,92.34,0.0,0.0,0.0,289.89,1.91,50.0,102110.0
1990-01-01 04:00:00+00:00,6.97,94.59,0.0,0.0,0.0,286.72,1.91,45.0,102100.0
1990-01-01 05:00:00+00:00,6.51,96.83,0.0,0.0,0.0,283.55,1.91,42.0,102090.0
1990-01-01 06:00:00+00:00,6.04,99.08,0.0,0.0,0.0,280.38,1.9,40.0,102120.0
1990-01-01 07:00:00+00:00,5.58,100.0,0.0,0.0,0.0,277.21,1.9,43.0,102190.0
1990-01-01 08:00:00+00:00,6.4,92.35,52.0,378.21,22.0,284.3,1.79,39.0,102250.0
1990-01-01 09:00:00+00:00,8.19,95.8,215.0,664.87,56.0,281.6,1.38,41.0,102290.0
1990-01-01 10:00:00+00:00,10.85,83.0,361.0,785.82,73.0,294.35,1.59,49.0,102330.0
1990-01-01 11:00:00+00:00,12.67,74.7,465.0,852.66,79.0,296.1,1.52,55.0,102330.0
1990-01-01 12:00:00+00:00,14.32,69.75,512.0,872.17,83.0,287.75,1.38,50.0,102260.0
1990-01-01 13:00:00+00:00,15.61,62.85,496.0,853.84,85.0,292.05,1.24,46.0,102160.0
1990-01-01 14:00:00+00:00,16.5,56.6,422.0,805.96,82.0,302.3,1.03,44.0,102110.0
1990-01-01 15:00:00+00:00,16.85,56.6,300.0,727.71,69.0,298.4,0.83,43.0,102080.0
1990-01-01 16:00:00+00:00,16.68,56.6,144.0,570.76,44.0,301.7,0.48,44.0,102120.0
1990-01-01 17:00:00+00:00,15.94,60.65,0.0,0.0,0.0,296.65,0.14,295.0,102140.0
1990-01-01 18:00:00+00:00,14.83,64.95,0.0,0.0,0.0,296.1,0.48,286.0,102150.0
1990-01-01 19:00:00+00:00,13.27,69.55,0.0,0.0,0.0,288.75,0.76,287.0,102150.0
1990-01-01 20:00:00+00:00,12.32,74.6,0.0,0.0,0.0,286.6,0.76,290.0,102160.0
1990-01-01 21:00:00+00:00,11.57,77.3,0.0,0.0,0.0,284.5,0.62,300.0,102160.0
1990-01-01 22:00:00+00:00,10.87,83.0,0.0,0.0,0.0,282.35,0.69,328.0,102200.0
1990-01-01 23:00:00+00:00,10.1,86.0,0.0,0.0,0.0,281.0,0.83,357.0,102190.0
1990-01-02 00:00:00+00:00,9.37,89.1,0.0,0.0,0.0,279.25,0.9,28.0,102180.0
1990-01-02 01:00:00+00:00,7.94,92.4,0.0,0.0,0.0,277.05,1.1,59.0,102110.0
1990-01-02 02:00:00+00:00,6.71,95.8,0.0,0.0,0.0,276.35,1.31,73.0,102070.0
1990-01-02 03:00:00+00:00,5.88,95.8,0.0,0.0,0.0,273.85,1.45,64.0,102070.0
1990-01-02 04:00:00+00:00,5.19,99.4,0.0,0.0,0.0,273.85,1.45,41.0,102050.0
1990-01-02 05:00:00+00:00,4.71,99.4,0.0,0.0,0.0,273.05,1.52,27.0,102060.0
1990-01-02 06:00:00+00:00,4.57,99.4,0.0,0.0,0.0,279.25,1.38,29.0,102100.0
1990-01-02 07:00:00+00:00,4.59,99.4,0.0,0.0,0.0,278.3,1.31,44.0,102180.0
1990-01-02 08:00:00+00:00,4.67,99.4,53.0,404.68,21.0,279.25,1.17,52.0,102220.0
1990-01-02 09:00:00+00:00,6.74,95.8,216.0,673.07,55.0,281.6,0.76,51.0,102250.0
1990-01-02 10:00:00+00:00,10.04,86.0,357.0,757.67,79.0,281.2,0.62,41.0,102320.0
1990-01-02 11:00:00+00:00,12.45,77.45,444.0,734.29,111.0,284.1,0.62,26.0,102320.0
1990-01-02 12:00:00+00:00,14.31,69.75,515.0,882.24,80.0,294.15,0.48,8.0,102270.0
1990-01-02 13:00:00+00:00,15.48,62.85,497.0,853.16,85.0,293.0,0.41,325.0,102180.0
1990-01-02 14:00:00+00:00,16.12,60.75,425.0,816.56,79.0,294.75,0.55,291.0,102110.0
1990-01-02 15:00:00+00:00,16.27,58.6,302.0,729.15,69.0,296.85,0.69,278.0,102080.0
1990-01-02 16:00:00+00:00,16.01,58.6,140.0,495.83,52.0,295.3,0.76,278.0,102100.0
1990-01-02 17:00:00+00:00,15.04,65.05,0.0,0.0,0.0,293.75,0.97,283.0,102130.0
1990-01-02 18:00:00+00:00,12.75,80.3,0.0,0.0,0.0,293.0,1.03,296.0,102160.0
1990-01-02 19:00:00+00:00,10.8,86.05,0.0,0.0,0.0,285.65,1.45,325.0,102180.0
1990-01-02 20:00:00+00:00,9.33,92.45,0.0,0.0,0.0,283.7,1.59,325.0,102220.0
1990-01-02 21:00:00+00:00,8.68,92.4,0.0,0.0,0.0,284.1,1.52,326.0,102240.0
1990-01-02 22:00:00+00:00,8.62,92.4,0.0,0.0,0.0,283.3,1.24,330.0,102270.0
1990-01-02 23:00:00+00:00,9.45,89.15,0.0,0.0,0.0,280.4,0.83,341.0,102300.0
1990-01-03 00:00:00+00:00,8.71,95.85,0.0,0.0,0.0,284.5,0.48,18.0,102270.0
1990-01-03 01:00:00+00:00,7.87,99.4,0.0,0.0,0.0,284.8,0.55,62.0,102210.0
1990-01-03 02:00:00+00:00,7.14,99.4,0.0,0.0,0.0,285.85,0.55,65.0,102170.0
1990-01-03 03:00:00+00:00,6.4,95.8,0.0,0.0,0.0,287.75,0.62,28.0,102200.0
1990-01-03 04:00:00+00:00,5.6,99.4,0.0,0.0,0.0,282.95,0.76,15.0,102220.0
1990-01-03 05:00:00+00:00,5.22,99.4,0.0,0.0,0.0,287.75,0.83,15.0,102230.0
1990-01-03 06:00:00+00:00,5.14,99.4,0.0,0.0,0.0,292.8,0.9,26.0,102260.0
1990-01-03 07:00:00+00:00,5.6,99.4,0.0,0.0,0.0,287.2,1.31,47.0,102340.0
1990-01-03 08:00:00+00:00,5.37,99.4,26.0,12.67,25.0,286.8,1.45,44.0,102380.0
1990-01-03 09:00:00+00:00,7.27,95.8,113.0,45.95,102.0,287.0,1.17,46.0,102400.0
1990-01-03 10:00:00+00:00,10.78,83.0,183.0,46.27,166.0,285.65,1.1,46.0,102430.0
1990-01-03 11:00:00+00:00,12.69,77.45,232.0,48.41,210.0,281.2,1.03,30.0,102430.0
1990-01-03 12:00:00+00:00,14.15,72.3,231.0,26.3,218.0,292.2,1.17,360.0,102400.0
1990-01-03 13:00:00+00:00,15.14,65.05,279.0,86.67,237.0,295.3,1.38,344.0,102320.0
1990-01-03 14:00:00+00:00,15.48,60.65,200.0,32.89,186.0,332.3,1.38,338.0,102250.0
1990-01-03 15:00:00+00:00,15.49,60.65,222.0,233.09,147.0,338.5,1.17,341.0,102240.0
1990-01-03 16:00:00+00:00,15.4,60.5,132.0,378.12,64.0,349.3,0.83,350.0,102230.0
1990-01-03 17:00:00+00:00,14.75,72.4,0.0,0.0,0.0,319.3,0.28,349.0,102250.0
1990-01-03 18:00:00+00:00,14.18,67.25,0.0,0.0,0.0,311.75,0.41,303.0,102270.0
1990-01-03 19:00:00+00:00,11.07,83.05,0.0,0.0,0.0,299.75,1.31,27.0,102300.0
1990-01-03 20:00:00+00:00,9.31,92.45,0.0,0.0,0.0,291.85,1.79,15.0,102330.0
1990-01-03 21:00:00+00:00,8.37,95.8,0.0,0.0,0.0,285.85,2.0,10.0,102340.0
1990-01-03 22:00:00+00:00,7.84,92.4,0.0,0.0,0.0,278.85,2.14,9.0,102360.0
1990-01-03 23:00:00+00:00,7.49,85.85,0.0,0.0,0.0,276.75,2.21,11.0,102350.0
1990-01-04 00:00:00+00:00,7.03,85.8,0.0,0.0,0.0,272.3,2.21,16.0,102320.0
1990-01-04 01:00:00+00:00,6.51,89.0,0.0,0.0,0.0,269.5,2.14,19.0,102250.0
1990-01-04 02:00:00+00:00,6.06,88.95,0.0,0.0,0.0,267.45,2.14,18.0,102220.0
1990-01-04 03:00:00+00:00,5.78,88.9,0.0,0.0,0.0,265.9,2.21,16.0,102230.0
1990-01-04 04:00:00+00:00,5.63,88.9,0.0,0.0,0.0,265.3,2.21,18.0,102210.0
1990-01-04 05:00:00+00:00,5.54,88.9,0.0,0.0,0.0,265.3,2.21,24.0,102200.0
1990-01-04 06:00:00+00:00,5.42,85.65,0.0,0.0,0.0,263.95,2.28,33.0,102190.0
1990-01-04 07:00:00+00:00,5.46,92.3,0.0,0.0,0.0,268.8,2.28,38.0,102230.0
1990-01-04 08:00:00+00:00,5.77,92.3,40.0,152.11,28.0,274.05,2.48,36.0,102270.0
1990-01-04 09:00:00+00:00,7.18,85.8,217.0,667.66,57.0,268.2,2.34,40.0,102310.0
1990-01-04 10:00:00+00:00,9.3,79.85,367.0,804.17,71.0,287.2,3.45,48.0,102340.0
1990-01-04 11:00:00+00:00,10.89,74.4,480.0,906.81,67.0,278.65,3.66,53.0,102340.0
1990-01-04 12:00:00+00:00,12.24,69.35,306.0,114.97,249.0,276.55,3.38,55.0,102250.0
1990-01-04 13:00:00+00:00,13.44,67.05,424.0,470.86,195.0,280.2,3.03,57.0,102140.0
1990-01-04 14:00:00+00:00,14.4,64.85,435.0,839.23,76.0,293.0,2.69,61.0,102060.0
1990-01-04 15:00:00+00:00,14.94,62.65,311.0,752.93,67.0,300.75,2.21,60.0,102040.0
1990-01-04 16:00:00+00:00,14.9,62.65,151.0,576.03,46.0,296.65,1.79,42.0,102040.0
1990-01-04 17:00:00+00:00,13.72,67.15,0.0,0.0,0.0,300.55,2.0,12.0,102070.0
1990-01-04 18:00:00+00:00,12.36,74.6,0.0,0.0,0.0,305.0,2.34,16.0,102080.0
1990-01-04 19:00:00+00:00,11.83,74.55,0.0,0.0,0.0,318.35,2.41,29.0,102100.0
1990-01-04 20:00:00+00:00,11.61,74.55,0.0,0.0,0.0,328.4,2.34,41.0,102110.0
1990-01-04 21:00:00+00:00,11.44,71.85,0.0,0.0,0.0,332.3,2.21,50.0,102120.0
1990-01-04 22:00:00+00:00,10.74,77.15,0.0,0.0,0.0,306.35,2.21,57.0,102140.0
1990-01-04 23:00:00+00:00,10.28,82.95,0.0,0.0,0.0,307.5,2.07,61.0,102130.0
1990-01-05 00:00:00+00:00,9.84,85.95,0.0,0.0,0.0,307.5,2.0,60.0,102110.0
1990-01-05 01:00:00+00:00,9.33,89.1,0.0,0.0,0.0,302.8,2.0,56.0,102070.0
1990-01-05 02:00:00+00:00,8.85,92.4,0.0,0.0,0.0,293.6,2.14,53.0,102050.0
1990-01-05 03:00:00+00:00,8.55,92.4,0.0,0.0,0.0,289.1,2.21,52.0,102030.0
1990-01-05 04:00:00+00:00,8.38,95.8,0.0,0.0,0.0,288.35,2.21,49.0,102020.0
1990-01-05 05:00:00+00:00,8.16,95.8,0.0,0.0,0.0,284.5,2.21,47.0,102000.0
1990-01-05 06:00:00+00:00,7.94,95.8,0.0,0.0,0.0,279.25,2.28,48.0,101990.0
1990-01-05 07:00:00+00:00,7.62,92.4,0.0,0.0,0.0,274.8,2.41,46.0,102000.0
1990-01-05 08:00:00+00:00,7.58,92.4,53.0,405.32,21.0,276.55,2.48,45.0,102010.0
1990-01-05 09:00:00+00:00,8.91,89.1,221.0,699.92,53.0,277.3,2.21,45.0,102040.0
1990-01-05 10:00:00+00:00,11.47,77.3,367.0,802.53,71.0,283.1,2.69,50.0,102060.0
1990-01-05 11:00:00+00:00,13.39,72.1,476.0,882.64,73.0,290.65,3.1,58.0,102060.0
1990-01-05 12:00:00+00:00,14.74,64.95,528.0,916.94,72.0,293.75,3.1,61.0,101980.0
1990-01-05 13:00:00+00:00,15.68,60.65,511.0,886.89,78.0,300.55,2.97,62.0,101880.0
1990-01-05 14:00:00+00:00,16.3,58.6,438.0,839.63,77.0,299.75,2.76,65.0,101790.0
1990-01-05 15:00:00+00:00,16.56,54.6,313.0,753.54,67.0,299.2,2.48,67.0,101750.0
1990-01-05 16:00:00+00:00,16.36,56.5,156.0,606.04,44.0,299.55,2.0,54.0,101760.0
1990-01-05 17:00:00+00:00,14.98,62.75,0.0,0.0,0.0,304.05,2.21,24.0,101750.0
1990-01-05 18:00:00+00:00,13.09,69.55,0.0,0.0,0.0,290.65,2.55,24.0,101770.0
1990-01-05 19:00:00+00:00,12.07,69.35,0.0,0.0,0.0,287.0,2.34,25.0,101770.0
1990-01-05 20:00:00+00:00,11.06,74.45,0.0,0.0,0.0,284.1,2.21,30.0,101760.0
1990-01-05 21:00:00+00:00,10.12,79.95,0.0,0.0,0.0,282.15,2.0,38.0,101810.0
1990-01-05 22:00:00+00:00,9.11,82.85,0.0,0.0,0.0,279.65,1.86,45.0,101800.0
1990-01-05 23:00:00+00:00,8.1,89.05,0.0,0.0,0.0,277.5,1.86,51.0,101830.0
1990-01-06 00:00:00+00:00,7.26,89.0,0.0,0.0,0.0,275.6,1.86,54.0,101810.0
1990-01-06 01:00:00+00:00,6.59,92.35,0.0,0.0,0.0,273.35,1.86,53.0,101780.0
1990-01-06 02:00:00+00:00,6.1,92.3,0.0,0.0,0.0,271.3,1.93,50.0,101780.0
1990-01-06 03:00:00+00:00,5.69,95.75,0.0,0.0,0.0,271.5,1.86,48.0,101800.0
1990-01-06 04:00:00+00:00,5.27,95.75,0.0,0.0,0.0,269.0,1.79,42.0,101810.0
1990-01-06 05:00:00+00:00,4.97,95.75,0.0,0.0,0.0,269.4,1.72,40.0,101860.0
1990-01-06 06:00:00+00:00,4.81,95.75,0.0,0.0,0.0,273.85,1.86,45.0,101880.0
1990-01-06 07:00:00+00:00,4.64,99.4,0.0,0.0,0.0,288.35,1.66,60.0,101940.0
1990-01-06 08:00:00+00:00,4.81,99.4,54.0,417.11,21.0,287.0,1.66,68.0,101980.0
1990-01-06 09:00:00+00:00,6.46,95.8,222.0,702.64,53.0,293.2,1.66,64.0,102040.0
1990-01-06 10:00:00+00:00,8.22,95.8,373.0,830.41,66.0,303.45,1.66,53.0,102100.0
1990-01-06 11:00:00+00:00,10.21,86.0,479.0,886.77,73.0,317.75,1.66,40.0,102130.0
1990-01-06 12:00:00+00:00,12.03,74.6,532.0,921.95,72.0,295.3,1.66,42.0,102080.0
1990-01-06 13:00:00+00:00,13.63,69.65,510.0,866.98,85.0,284.65,1.66,51.0,101980.0
1990-01-06 14:00:00+00:00,14.67,64.95,439.0,832.9,79.0,287.75,1.66,61.0,101910.0
1990-01-06 15:00:00+00:00,15.17,62.75,314.0,732.64,73.0,289.7,1.66,69.0,101870.0
1990-01-06 16:00:00+00:00,15.09,62.75,159.0,602.95,46.0,289.7,1.45,69.0,101860.0
1990-01-06 17:00:00+00:00,14.2,67.25,0.0,0.0,0.0,287.4,1.38,43.0,101900.0
1990-01-06 18:00:00+00:00,12.43,77.35,0.0,0.0,0.0,283.7,1.93,29.0,101940.0
1990-01-06 19:00:00+00:00,11.11,80.1,0.0,0.0,0.0,280.05,2.07,9.0,101980.0
1990-01-06 20:00:00+00:00,9.85,85.95,0.0,0.0,0.0,279.45,2.0,1.0,102030.0
1990-01-06 21:00:00+00:00,8.68,92.4,0.0,0.0,0.0,277.7,1.86,10.0,102060.0
1990-01-06 22:00:00+00:00,7.53,89.05,0.0,0.0,0.0,275.75,1.72,22.0,102110.0
1990-01-06 23:00:00+00:00,6.57,92.35,0.0,0.0,0.0,274.05,1.66,39.0,102100.0
1990-01-07 00:00:00+00:00,5.87,95.75,0.0,0.0,0.0,271.5,1.72,36.0,102090.0
1990-01-07 01:00:00+00:00,5.38,92.3,0.0,0.0,0.0,272.2,1.93,25.0,102090.0
1990-01-07 02:00:00+00:00,5.22,95.75,0.0,0.0,0.0,269.0,2.07,32.0,102090.0
1990-01-07 03:00:00+00:00,5.2,92.25,0.0,0.0,0.0,266.65,2.14,43.0,102100.0
1990-01-07 04:00:00+00:00,5.17,92.25,0.0,0.0,0.0,264.95,2.21,52.0,102070.0
1990-01-07 05:00:00+00:00,5.09,92.25,0.0,0.0,0.0,263.4,2.21,49.0,102070.0
1990-01-07 06:00:00+00:00,5.03,92.25,0.0,0.0,0.0,261.45,2.28,37.0,102060.0
1990-01-07 07:00:00+00:00,4.8,95.75,0.0,0.0,0.0,276.15,2.0,42.0,102140.0
1990-01-07 08:00:00+00:00,4.79,95.75,53.0,390.51,22.0,275.2,2.0,39.0,102170.0
1990-01-07 09:00:00+00:00,6.46,89.0,222.0,692.59,55.0,277.7,1.86,46.0,102210.0
1990-01-07 10:00:00+00:00,9.36,82.85,373.0,817.43,70.0,285.85,2.0,53.0,102260.0
1990-01-07 11:00:00+00:00,12.02,71.95,482.0,884.13,76.0,270.55,2.0,57.0,102250.0
1990-01-07 12:00:00+00:00,14.13,64.85,532.0,906.75,78.0,276.75,1.93,55.0,102180.0
1990-01-07 13:00:00+00:00,15.66,58.45,516.0,875.49,85.0,282.15,1.86,47.0,102090.0
1990-01-07 14:00:00+00:00,16.64,54.6,445.0,842.17,79.0,286.2,1.93,40.0,102050.0
1990-01-07 15:00:00+00:00,17.05,49.05,323.0,769.19,68.0,289.1,1.86,42.0,102020.0
1990-01-07 16:00:00+00:00,16.78,52.65,164.0,626.0,45.0,289.7,1.38,48.0,102030.0
1990-01-07 17:00:00+00:00,15.6,56.35,0.0,0.0,0.0,287.75,1.52,46.0,102010.0
1990-01-07 18:00:00+00:00,13.36,67.05,0.0,0.0,0.0,282.75,1.86,40.0,102040.0
1990-01-07 19:00:00+00:00,11.24,77.2,0.0,0.0,0.0,281.4,1.66,26.0,102050.0
1990-01-07 20:00:00+00:00,9.56,82.9,0.0,0.0,0.0,279.45,1.72,31.0,102070.0
1990-01-07 21:00:00+00:00,8.52,82.75,0.0,0.0,0.0,276.95,1.59,32.0,102070.0
1990-01-07 22:00:00+00:00,7.32,85.8,0.0,0.0,0.0,273.45,1.66,26.0,102080.0
1990-01-07 23:00:00+00:00,6.23,88.95,0.0,0.0,0.0,270.95,1.72,21.0,102060.0
1990-01-08 00:00:00+00:00,5.56,88.9,0.0,0.0,0.0,269.6,1.66,22.0,102020.0
1990-01-08 01:00:00+00:00,5.03,92.25,0.0,0.0,0.0,268.35,1.66,28.0,101990.0
1990-01-08 02:00:00+00:00,4.44,92.25,0.0,0.0,0.0,267.85,1.72,32.0,101950.0
1990-01-08 03:00:00+00:00,4.02,95.75,0.0,0.0,0.0,265.7,1.72,38.0,101960.0
1990-01-08 04:00:00+00:00,3.77,95.7,0.0,0.0,0.0,265.3,1.79,45.0,101940.0
1990-01-08 05:00:00+00:00,3.64,95.7,0.0,0.0,0.0,263.4,1.93,45.0,101940.0
1990-01-08 06:00:00+00:00,3.66,95.7,0.0,0.0,0.0,264.35,2.07,36.0,101920.0
1990-01-08 07:00:00+00:00,3.71,92.15,0.0,0.0,0.0,260.65,2.14,42.0,101970.0
1990-01-08 08:00:00+00:00,3.81,92.15,53.0,388.68,22.0,261.85,2.14,39.0,101980.0
1990-01-08 09:00:00+00:00,5.98,85.7,224.0,702.96,54.0,263.2,1.66,37.0,102020.0
1990-01-08 10:00:00+00:00,10.23,74.3,378.0,839.25,66.0,266.65,1.66,33.0,102040.0
1990-01-08 11:00:00+00:00,13.07,62.3,485.0,894.33,73.0,270.95,1.66,32.0,102010.0
1990-01-08 12:00:00+00:00,15.24,56.25,531.0,893.46,82.0,278.5,1.66,31.0,101960.0
1990-01-08 13:00:00+00:00,16.68,50.75,520.0,887.8,81.0,285.65,1.66,34.0,101880.0
1990-01-08 14:00:00+00:00,17.51,47.4,448.0,841.99,80.0,290.85,1.45,36.0,101830.0
1990-01-08 15:00:00+00:00,17.83,45.7,323.0,757.08,70.0,290.5,1.31,38.0,101780.0
1990-01-08 16:00:00+00:00,17.52,49.15,166.0,622.22,46.0,289.7,0.97,44.0,101780.0
1990-01-08 17:00:00+00:00,15.97,67.55,0.0,0.0,0.0,287.4,0.83,50.0,101780.0
1990-01-08 18:00:00+00:00,15.29,56.25,0.0,0.0,0.0,283.5,0.76,57.0,101800.0
1990-01-08 19:00:00+00:00,14.03,58.1,0.0,0.0,0.0,280.4,0.21,323.0,101830.0
1990-01-08 20:00:00+00:00,12.81,64.55,0.0,0.0,0.0,280.2,0.34,311.0,101830.0
1990-01-08 21:00:00+00:00,11.87,69.25,0.0,0.0,0.0,280.2,0.14,277.0,101860.0
1990-01-08 22:00:00+00:00,11.02,71.75,0.0,0.0,0.0,280.05,0.07,200.0,101890.0
1990-01-08 23:00:00+00:00,10.08,77.1,0.0,0.0,0.0,279.65,0.34,135.0,101890.0
1990-01-09 00:00:00+00:00,9.27,82.85,0.0,0.0,0.0,279.65,0.69,135.0,101890.0
1990-01-09 01:00:00+00:00,8.16,85.85,0.0,0.0,0.0,278.8,0.9,142.0,101850.0
1990-01-09 02:00:00+00:00,7.55,85.85,0.0,0.0,0.0,277.7,0.97,142.0,101830.0
1990-01-09 03:00:00+00:00,7.7,89.05,0.0,0.0,0.0,277.1,0.76,124.0,101830.0
1990-01-09 04:00:00+00:00,7.39,92.35,0.0,0.0,0.0,275.95,0.69,83.0,101830.0
1990-01-09 05:00:00+00:00,6.34,92.3,0.0,0.0,0.0,274.4,1.03,57.0,101800.0
1990-01-09 06:00:00+00:00,4.83,95.75,0.0,0.0,0.0,273.45,1.31,39.0,101820.0
1990-01-09 07:00:00+00:00,3.82,99.4,0.0,0.0,0.0,270.15,1.45,39.0,101860.0
1990-01-09 08:00:00+00:00,3.71,99.4,53.0,386.36,22.0,273.05,1.38,45.0,101910.0
1990-01-09 09:00:00+00:00,6.46,92.35,220.0,688.23,53.0,276.55,0.55,53.0,101950.0
1990-01-09 10:00:00+00:00,9.53,85.95,370.0,809.75,68.0,296.5,0.48,75.0,102020.0
1990-01-09 11:00:00+00:00,12.01,74.6,473.0,856.65,77.0,288.55,0.34,112.0,102010.0
1990-01-09 12:00:00+00:00,13.57,72.2,532.0,913.78,71.0,291.85,0.62,210.0,101920.0
1990-01-09 13:00:00+00:00,14.63,67.35,517.0,885.72,77.0,295.9,1.31,249.0,101840.0
1990-01-09 14:00:00+00:00,15.33,65.05,442.0,828.0,78.0,299.2,1.72,254.0,101800.0
1990-01-09 15:00:00+00:00,15.53,60.65,323.0,762.78,66.0,303.05,1.86,254.0,101770.0
1990-01-09 16:00:00+00:00,15.33,62.75,164.0,597.87,47.0,302.65,1.79,254.0,101800.0
1990-01-09 17:00:00+00:00,14.23,67.25,0.0,0.0,0.0,301.1,1.66,228.0,101820.0
1990-01-09 18:00:00+00:00,12.5,74.7,0.0,0.0,0.0,294.75,2.14,228.0,101830.0
1990-01-09 19:00:00+00:00,11.19,83.05,0.0,0.0,0.0,296.1,2.07,228.0,101830.0
1990-01-09 20:00:00+00:00,10.14,86.0,0.0,0.0,0.0,285.05,2.0,235.0,101840.0
1990-01-09 21:00:00+00:00,9.19,92.45,0.0,0.0,0.0,282.35,1.79,248.0,101880.0
1990-01-09 22:00:00+00:00,8.15,99.4,0.0,0.0,0.0,285.45,1.45,253.0,101900.0
1990-01-09 23:00:00+00:00,7.82,95.8,0.0,0.0,0.0,291.45,1.1,245.0,101890.0
1990-01-10 00:00:00+00:00,8.05,95.8,0.0,0.0,0.0,315.45,0.83,242.0,101840.0
1990-01-10 01:00:00+00:00,7.71,95.8,0.0,0.0,0.0,300.25,0.83,247.0,101770.0
1990-01-10 02:00:00+00:00,7.49,95.8,0.0,0.0,0.0,293.0,0.9,270.0,101740.0
1990-01-10 03:00:00+00:00,6.85,99.4,0.0,0.0,0.0,304.4,1.24,301.0,101760.0
1990-01-10 04:00:00+00:00,6.81,95.8,0.0,0.0,0.0,293.4,1.45,319.0,101760.0
1990-01-10 05:00:00+00:00,7.99,95.8,0.0,0.0,0.0,284.5,0.97,330.0,101730.0
1990-01-10 06:00:00+00:00,7.56,95.8,0.0,0.0,0.0,281.95,1.1,340.0,101740.0
1990-01-10 07:00:00+00:00,5.54,95.75,0.0,0.0,0.0,274.4,1.66,354.0,101760.0
1990-01-10 08:00:00+00:00,5.21,95.75,54.0,383.57,23.0,285.45,1.86,352.0,101790.0
1990-01-10 09:00:00+00:00,7.27,92.35,215.0,611.71,66.0,278.85,1.52,356.0,101850.0
1990-01-10 10:00:00+00:00,10.58,74.4,369.0,782.87,76.0,288.35,2.21,8.0,101900.0
1990-01-10 11:00:00+00:00,11.62,66.75,483.0,875.07,77.0,284.3,2.55,25.0,101900.0
1990-01-10 12:00:00+00:00,12.55,64.55,532.0,886.37,83.0,295.1,2.41,37.0,101850.0
1990-01-10 13:00:00+00:00,13.58,60.2,516.0,855.43,89.0,303.85,2.34,44.0,101750.0
1990-01-10 14:00:00+00:00,14.4,60.3,448.0,823.03,84.0,303.05,2.48,46.0,101660.0
1990-01-10 15:00:00+00:00,14.98,56.25,284.0,459.16,128.0,299.0,2.62,40.0,101640.0
1990-01-10 16:00:00+00:00,15.23,56.25,142.0,332.32,76.0,321.25,2.69,35.0,101650.0
1990-01-10 17:00:00+00:00,14.56,58.25,5.0,0.0,5.0,329.4,2.0,26.0,101680.0
1990-01-10 18:00:00+00:00,12.73,64.55,0.0,0.0,0.0,285.45,2.34,16.0,101690.0
1990-01-10 19:00:00+00:00,11.78,59.7,0.0,0.0,0.0,280.8,2.76,16.0,101800.0
1990-01-10 20:00:00+00:00,10.97,57.4,0.0,0.0,0.0,275.75,2.9,16.0,101840.0
1990-01-10 21:00:00+00:00,10.39,57.15,0.0,0.0,0.0,271.1,3.24,19.0,101870.0
1990-01-10 22:00:00+00:00,10.0,55.05,0.0,0.0,0.0,268.2,3.31,23.0,101890.0
1990-01-10 23:00:00+00:00,9.63,54.9,0.0,0.0,0.0,266.3,3.24,24.0,101890.0
1990-01-11 00:00:00+00:00,9.26,54.8,0.0,0.0,0.0,264.75,3.24,26.0,101910.0
1990-01-11 01:00:00+00:00,8.91,56.8,0.0,0.0,0.0,263.3,3.24,32.0,101880.0
1990-01-11 02:00:00+00:00,8.61,56.8,0.0,0.0,0.0,261.65,3.24,40.0,101900.0
1990-01-11 03:00:00+00:00,8.44,56.8,0.0,0.0,0.0,266.3,3.38,43.0,101890.0
1990-01-11 04:00:00+00:00,8.19,58.9,0.0,0.0,0.0,264.95,3.38,43.0,101890.0
1990-01-11 05:00:00+00:00,7.97,58.9,0.0,0.0,0.0,269.4,3.38,44.0,101890.0
1990-01-11 06:00:00+00:00,7.67,58.9,0.0,0.0,0.0,268.8,3.24,46.0,101910.0
1990-01-11 07:00:00+00:00,7.03,58.8,0.0,0.0,0.0,269.75,3.1,47.0,102000.0
1990-01-11 08:00:00+00:00,6.78,63.35,56.0,404.88,23.0,269.95,2.97,50.0,102050.0
1990-01-11 09:00:00+00:00,7.84,63.6,226.0,699.05,55.0,266.65,2.55,49.0,102100.0
1990-01-11 10:00:00+00:00,9.84,59.25,375.0,798.55,75.0,264.55,3.1,51.0,102160.0
1990-01-11 11:00:00+00:00,11.65,53.35,488.0,878.13,79.0,269.2,3.1,53.0,102180.0
1990-01-11 12:00:00+00:00,13.12,49.85,543.0,912.07,79.0,279.05,2.83,53.0,102140.0
1990-01-11 13:00:00+00:00,14.19,48.25,528.0,883.09,85.0,283.3,2.48,52.0,102050.0
1990-01-11 14:00:00+00:00,14.83,46.6,458.0,851.67,79.0,288.75,2.14,50.0,101980.0
1990-01-11 15:00:00+00:00,15.05,45.05,338.0,790.88,67.0,296.3,1.86,52.0,101980.0
1990-01-11 16:00:00+00:00,14.89,48.4,177.0,644.9,47.0,295.5,1.66,56.0,101980.0
1990-01-11 17:00:00+00:00,14.04,52.0,6.0,0.0,6.0,298.4,1.31,56.0,102030.0
